datetime,country,shape,duration (seconds),latitude,longitude
3/3/2012 22:15,us,light,600,60.7922222,-161.7558333
3/3/2012 22:15,us,light,900,36.0725000,-79.7922222
3/3/2012 22:30,us,oval,240,37.6688889,-77.8822222
3/3/2012 23:00,ca,formation,600,45.266667,-66.066667
3/3/2012 23:15,,circle,180,36.042343,-86.549854
3/3/2012 23:25,ca,other,300,49.883333,-97.166667
3/3/2012 23:30,us,triangle,60,42.6525000,-73.7566667
3/3/2012 23:30,us,oval,300,27.3361111,-82.5308333
3/3/2013 01:00,us,other,15,38.4730556,-77.9969444
3/3/2013 16:10,us,cylinder,5,42.4183333,-71.1066667
3/3/2013 18:30,us,circle,120,60.7922222,-161.7558333
3/3/2013 19:30,us,unknown,120,45.5230556,-122.9886111
3/3/2013 19:30,us,unknown,120,45.5230556,-122.9886111
3/3/2013 19:30,us,light,300,34.0050000,-118.8091667
3/3/2013 20:00,us,diamond,60,33.7358333,-118.2913889
3/3/2013 20:00,us,formation,300,42.4461111,-87.8327778
3/3/2013 20:40,us,light,300,42.4397222,-72.6352778
3/3/2013 21:00,us,fireball,60,41.7797222,-71.4377778
3/3/2013 21:30,us,sphere,300,37.7250000,-122.1550000
3/3/2013 21:57,us,fireball,12,35.1477778,-114.5675000
3/3/2013 22:30,us,triangle,1800,41.1363889,-112.0302778
3/3/2014 18:15,us,light,120,21.3069444,-157.8583333
3/3/2014 19:02,us,diamond,22,55.4119444,-131.7227778
3/3/2014 19:30,us,light,120,26.6583333,-80.2416667
3/3/2014 20:00,us,circle,2700,33.4936111,-117.1475000
3/3/2014 20:00,us,unknown,900,37.5880556,-76.4747222
3/3/2014 20:00,us,light,600,26.6583333,-80.2416667
3/3/2014 21:00,us,triangle,15,33.4708333,-81.9750000
3/3/2014 21:00,us,formation,240,26.9294444,-82.0455556
3/3/2014 22:55,us,other,300,26.1336111,-80.1133333
3/3/2014 23:50,us,other,120,34.9808333,-79.2244444
3/4/1972 02:00,us,disk,1800,36.7533333,-86.1905556
3/4/1978 22:00,us,triangle,600,41.7355556,-122.6333333
3/4/1986 24:00,,sphere,480,36.510071,-4.882447
3/4/1995 16:32,us,,3,39.6019444,-74.8430556
3/4/1995 24:00,us,oval,300,34.6100000,-112.3150000
3/4/1999 06:55,us,other,30,38.1075000,-122.5686111
3/4/1999 07:15,us,cigar,300,36.7477778,-119.7713889
3/4/1999 12:15,us,disk,300,37.6922222,-97.3372222
3/4/1999 16:00,us,disk,420,25.8627778,-80.1930556
3/4/1999 18:00,us,cigar,600,41.1827778,-80.7655556
3/4/1999 18:48,us,fireball,2,48.5466667,-117.9044444
3/4/1999 18:55,,light,300,39.370097,-121.103865
3/4/1999 18:55,us,sphere,1200,47.4830556,-122.2158333
3/4/1999 19:00,us,fireball,900,37.1230556,-120.2591667
3/4/1999 19:00,us,light,180,35.2233333,-114.2222222
3/4/1999 19:00,us,other,480,34.6980556,-118.1358333
3/4/1999 19:00,us,fireball,300,38.7563889,-119.3750000
3/4/1999 19:30,us,light,600,38.2558333,-119.2302778
3/4/1999 19:55,us,cone,120,33.4483333,-112.0733333
3/4/1999 20:45,us,light,600,34.0100000,-109.4580556
3/4/1999 20:45,us,other,300,33.4483333,-112.0733333
3/4/1999 21:00,us,sphere,120,64.8377778,-147.7163889
3/4/1999 21:00,,fireball,180,20.653407,-105.225332
3/4/1999 21:35,us,triangle,1200,39.6294444,-79.9561111
3/4/2000 18:40,,sphere,2700,44.314844,-85.602364
3/4/2001 14:00,us,circle,120,39.9402778,-82.0133333
3/4/2001 19:30,gb,light,60,51.333333,-1.75
3/4/2001 19:38,,light,60,52.336916,-6.463338
3/4/2001 19:45,us,other,2700,42.8597222,-89.5380556
3/4/2001 20:00,us,light,1200,30.1819444,-96.5952778
3/4/2002 21:44,,light,3,42.128523,-70.919013
3/4/2002 22:00,us,changing,600,41.4994444,-81.6955556
3/4/2002 22:10,us,fireball,3,42.5000000,-70.8583333
3/4/2002 23:05,us,light,600,40.4416667,-75.3419444
3/4/2003 02:40,,cigar,300,-22.9083,-43.197077
3/4/2003 07:34,us,triangle,10,30.2419444,-93.2505556
3/4/2003 21:30,,unknown,120,42.844668,-73.81838
3/4/2004 02:00,us,sphere,5,37.6688889,-122.0797222
3/4/2004 03:00,us,oval,5,36.3611111,-104.5947222
3/4/2004 16:30,us,changing,7200,39.7391667,-104.9841667
3/4/2004 17:20,us,sphere,300,43.3772222,-73.6136111
3/4/2004 19:00,us,,900,33.7222222,-116.3736111
3/4/2004 20:00,ca,other,5,53.55,-113.5
3/4/2004 20:20,us,oval,120,38.0666667,-103.2222222
3/4/2004 20:42,us,fireball,3,37.7750000,-122.4183333
3/4/2004 21:30,us,light,60,36.3230556,-86.7133333
3/4/2005 00:30,ca,unknown,900,49.516667,-123.916667
3/4/2005 01:58,ca,diamond,180,45.5,-73.583333
3/4/2005 11:15,us,other,300,41.0100000,-81.8625000
3/4/2005 13:15,,changing,600,35.759573,-79.0193
3/4/2005 16:00,us,sphere,10,38.5816667,-121.4933333
3/4/2005 19:25,us,triangle,40,38.9038889,-78.0022222
3/4/2005 20:00,us,teardrop,600,43.7569444,-71.6886111
3/4/2005 20:25,au,circle,480,-35.27603,149.13435
3/4/2005 20:45,us,light,15,64.8377778,-147.7163889
3/4/2005 21:19,ca,light,180,44.65,-63.6
3/4/2005 22:00,au,flash,2,-33.861481,151.205475
3/4/2005 22:30,us,light,120,43.2463889,-78.1938889
3/4/2005 22:30,ca,triangle,600,43.133333,-80.75
3/4/2005 23:15,ca,fireball,8,43.75,-79.2
3/4/2005 24:00,us,triangle,21600,38.6272222,-90.1977778
3/4/2006 11:15,us,circle,120,33.5422222,-117.7822222
3/4/2006 11:17,gb,cross,360,52.416667,-1.55
3/4/2006 12:40,us,changing,45,42.7533333,-84.7463889
3/4/2006 16:00,us,sphere,600,36.1750000,-115.1363889
3/4/2006 16:45,us,oval,600,35.2269444,-80.8433333
3/4/2006 18:30,gb,disk,40,51.266667,1.083333
3/4/2006 19:00,us,circle,5,37.6194444,-84.5780556
3/4/2006 19:45,,light,1186,53.41291,-8.24389
3/4/2006 19:47,us,chevron,2,41.2400000,-83.6433333
3/4/2006 20:00,us,triangle,10,42.4858333,-83.1052778
3/4/2006 20:30,us,light,3600,25.9244444,-81.6458333
3/4/2007 00:00,us,other,3600,47.6063889,-122.3308333
3/4/2007 00:27,,light,45,47.419098,7.502368
3/4/2007 11:00,us,circle,660,36.1750000,-115.1363889
3/4/2007 16:00,,cylinder,30,20.798363,-156.331925
3/4/2007 18:45,us,cone,10,25.7738889,-80.1938889
3/4/2007 19:33,us,light,5,41.6819444,-85.9766667
3/4/2007 20:00,us,circle,1,38.9694444,-77.3863889
3/4/2007 22:30,,flash,3600,41.748348,-87.973794
3/4/2007 23:30,gb,formation,50,53.888996,-2.633778
3/4/2007 24:00,us,disk,1200,30.5311111,-96.6927778
3/4/2008 00:00,us,light,240,35.8777778,-76.6155556
3/4/2008 01:15,us,unknown,1,42.2494444,-71.0666667
3/4/2008 12:25,us,sphere,20,34.0038889,-117.0611111
3/4/2008 18:00,gb,cone,3600,54.766667,-1.566667
3/4/2008 22:30,us,triangle,300,46.8722222,-113.9930556
3/4/2009 03:10,us,other,240,36.8688889,-94.3677778
3/4/2009 11:30,,circle,5,24.466667,54.366667
3/4/2009 17:50,us,chevron,480,42.3750000,-71.1061111
3/4/2009 18:00,us,light,1,40.8666667,-124.0816667
3/4/2009 19:15,us,light,180,47.2530556,-122.4430556
3/4/2009 21:15,us,formation,30,41.5250000,-88.0816667
3/4/2009 21:45,,other,420,47.615,-117.655556
3/4/2010 11:00,us,other,2,29.8750000,-98.2622222
3/4/2010 19:18,us,unknown,45,34.7694444,-92.2669444
3/4/2010 19:45,us,flash,15,34.0633333,-117.6500000
3/4/2010 23:45,us,fireball,2,42.9116667,-73.8686111
3/4/2011 01:00,us,triangle,600,41.3683333,-82.1077778
3/4/2011 02:00,us,oval,900,35.2244444,-96.6702778
3/4/2011 02:10,us,unknown,300,34.5211111,-117.9827778
3/4/2011 08:45,us,other,240,35.7719444,-78.6388889
3/4/2011 11:15,us,unknown,1200,40.7141667,-74.0063889
3/4/2011 11:20,us,circle,1800,40.7141667,-74.0063889
3/4/2011 15:00,,sphere,1,36.150732,49.105325
3/4/2011 19:00,us,fireball,4,41.2505556,-87.8313889
3/4/2011 20:15,,flash,2,35.238,-94.622464
3/4/2011 21:30,,changing,1200,1.530976,110.34422
3/4/2011 21:30,us,light,1200,35.7719444,-78.6388889
3/4/2011 22:00,us,flash,3,39.6066667,-75.8336111
3/4/2011 22:00,us,oval,1800,37.7397222,-121.4241667
3/4/2012 01:00,us,circle,180,40.5000000,-111.9500000
3/4/2012 03:00,us,other,300,34.0983333,-118.3258333
3/4/2012 07:30,us,light,300,32.7833333,-96.8000000
3/4/2012 13:30,us,triangle,300,34.0522222,-118.2427778
3/4/2012 15:45,us,changing,900,37.9847222,-120.2627778
3/4/2012 20:00,us,light,3600,41.4666667,-86.4830556
3/4/2012 20:05,us,circle,120,30.0969444,-95.6158333
3/4/2012 21:00,us,triangle,20,34.2783333,-119.2922222
3/4/2012 23:00,,rectangle,10,-38.266702,146.741207
3/4/2012 24:00,,light,60,46.159778,3.347006
3/4/2013 04:06,us,unknown,4,45.7008333,-111.7855556
3/4/2013 04:39,us,circle,120,42.1944444,-71.8361111
3/4/2013 18:00,us,sphere,30,29.7630556,-95.3630556
3/4/2013 19:30,us,light,10,29.9938889,-90.2416667
3/4/2013 20:30,us,circle,1800,42.1250000,-72.7500000
3/4/2013 24:00,,egg,2,40.267194,-86.134902
3/4/2014 00:30,us,diamond,900,27.2936111,-80.3505556
3/4/2014 13:07,ca,disk,300,43.666667,-79.416667
3/4/2014 19:39,us,triangle,300,32.2216667,-110.9258333
3/4/2014 20:45,us,fireball,120,39.6883333,-123.4816667
3/4/2014 21:00,us,oval,360,21.2827778,-157.8016667
3/4/2014 21:30,us,fireball,120,45.3575000,-122.6055556
3/4/2014 21:40,us,unknown,60,38.2972222,-122.2844444
3/4/2014 22:00,us,triangle,600,37.4947222,-120.8455556
3/4/2014 22:04,us,triangle,90,37.4947222,-120.8455556
3/4/2014 22:30,us,circle,10800,36.9086111,-111.4727778
3/5/1957 19:30,us,sphere,900,31.6830556,-92.1336111
3/5/1978 21:00,us,rectangle,300,34.8280556,-78.0233333
3/5/1987 03:00,us,light,60,37.9747222,-87.5558333
3/5/1988 16:30,us,changing,1050,40.7302778,-80.3102778
3/5/1992 24:00,us,fireball,60,40.7141667,-74.0063889
3/5/1995 12:00,us,other,900,33.8352778,-117.9136111
3/5/1996 19:45,,light,120,47.998276,-122.439503
3/5/1997 00:00,us,light,300,36.1750000,-115.1363889
3/5/1997 14:00,us,chevron,3600,33.4483333,-112.0733333
3/5/1997 18:10,us,oval,120,37.7750000,-122.4183333
3/5/1998 10:00,us,circle,600,34.4358333,-119.8266667
3/5/1998 16:00,us,triangle,900,40.1150000,-111.6541667
3/5/1998 19:00,us,fireball,3,36.8466667,-76.2855556
3/5/1998 22:45,us,formation,900,44.7825000,-69.3838889
3/5/1999 01:00,us,unknown,900,37.3058333,-89.5180556
3/5/1999 02:30,us,circle,2700,41.4663889,-73.4861111
3/5/1999 20:00,us,fireball,3600,32.4366667,-111.2247222
3/5/1999 23:00,gb,triangle,600,56,-3.75
3/5/2000 03:40,us,sphere,10,25.7738889,-80.1938889
3/5/2000 20:27,us,other,120,42.2711111,-89.0938889
3/5/2000 21:45,us,light,300,39.9355556,-91.4097222
3/5/2000 23:33,us,changing,22,42.5847222,-87.8211111
3/5/2001 15:30,,cigar,2700,31.968599,-99.901813
3/5/2001 18:40,us,,6600,42.8597222,-89.5380556
3/5/2001 19:00,us,fireball,60,48.0841667,-121.9675000
3/5/2001 20:33,us,formation,600,42.8597222,-89.5380556
3/5/2001 21:30,us,triangle,300,46.7833333,-92.1063889
3/5/2001 22:30,,other,900,50.98707,5.36716
3/5/2002 15:00,us,changing,1020,34.0522222,-118.2427778
3/5/2002 20:10,us,rectangle,300,36.8347222,-81.5150000
3/5/2002 23:45,,unknown,10,-24.957777,-53.459511
3/5/2003 19:15,,light,120,43.236196,-70.820335
3/5/2003 21:10,us,unknown,120,34.7575000,-112.4530556
3/5/2004 00:56,us,changing,5,41.0338889,-73.7633333
3/5/2004 02:00,,disk,73800,40.581761,-104.983766
3/5/2004 04:30,us,light,30,34.4436111,-118.6086111
3/5/2004 09:00,us,teardrop,900,45.7805556,-119.2161111
3/5/2004 20:00,,diamond,1800,29.94615,-95.332902
3/5/2004 20:45,us,other,60,37.5950000,-120.9566667
3/5/2004 22:00,us,cross,600,26.9294444,-82.0455556
3/5/2004 22:00,us,triangle,2700,37.7397222,-121.4241667
3/5/2004 22:30,au,light,3,-28.00029,153.430878
3/5/2004 23:00,,disk,300,19.432608,-99.133208
3/5/2004 23:00,,changing,300,40.38069,-74.531694
3/5/2004 23:30,us,light,300,36.3486111,-82.2108333
3/5/2004 24:00,,light,300,19.432608,-99.133208
3/5/2005 07:30,us,fireball,420,38.0280556,-121.8836111
3/5/2005 11:15,ca,fireball,8,43.75,-79.2
3/5/2005 14:30,us,cigar,10,41.1827778,-80.7655556
3/5/2005 14:52,,circle,43,36.778261,-119.417932
3/5/2005 17:30,ca,sphere,120,51.083333,-114.083333
3/5/2005 18:55,,fireball,30,35.152027,-86.570551
3/5/2005 20:00,au,light,300,-28.00029,153.430878
3/5/2005 21:00,us,circle,2,42.0897222,-76.8080556
3/5/2005 21:30,us,unknown,3600,47.7505556,-90.3341667
3/5/2006 04:00,us,light,7200,44.3244444,-75.2513889
3/5/2006 11:00,gb,other,900,52.466667,-1.916667
3/5/2006 14:00,us,oval,5,37.8716667,-122.2716667
3/5/2006 14:00,us,disk,30,41.5036111,-84.4141667
3/5/2006 17:30,us,unknown,180,44.3580556,-89.0858333
3/5/2006 20:33,us,flash,1,44.9800000,-93.2636111
3/5/2006 21:00,us,chevron,180,40.4405556,-79.9961111
3/5/2006 21:20,gb,oval,20,51.514125,-.093689
3/5/2007 06:45,us,circle,20,42.0333333,-87.8833333
3/5/2007 12:10,us,circle,600,26.2030556,-98.2297222
3/5/2007 17:00,us,light,60,46.9811111,-123.8880556
3/5/2007 18:00,us,disk,16200,41.8500000,-87.6500000
3/5/2007 18:35,us,oval,3,45.7833333,-108.5000000
3/5/2007 19:00,us,light,300,32.7152778,-117.1563889
3/5/2007 19:00,,other,600,38.907231,-77.036464
3/5/2007 19:05,us,sphere,900,47.5675000,-122.6313889
3/5/2007 19:15,us,light,600,47.5675000,-122.6313889
3/5/2007 19:25,us,circle,300,47.5675000,-122.6313889
3/5/2007 19:25,us,circle,900,47.5405556,-122.6350000
3/5/2007 19:40,us,disk,3,32.7700000,-108.2797222
3/5/2007 21:00,us,light,120,42.1097222,-86.4800000
3/5/2007 22:37,us,light,60,44.2727778,-121.1727778
3/5/2008 03:20,us,triangle,10,26.1219444,-80.1436111
3/5/2008 05:40,us,changing,900,29.7630556,-95.3630556
3/5/2008 06:28,us,formation,360,37.7750000,-122.4183333
3/5/2008 09:30,us,oval,30,41.3747222,-83.6513889
3/5/2008 17:30,,disk,360,33.354317,-111.470659
3/5/2008 20:00,us,triangle,3,30.3319444,-81.6558333
3/5/2008 20:00,us,light,2700,38.6580556,-77.2500000
3/5/2008 22:00,us,fireball,14,33.9213889,-78.0205556
3/5/2008 22:05,us,sphere,300,38.4597222,-75.7594444
3/5/2008 22:25,ca,fireball,20,43.666667,-79.416667
3/5/2008 22:32,us,sphere,3,36.0330556,-86.7827778
3/5/2008 23:45,us,light,2700,38.7425000,-75.6047222
3/5/2009 00:00,us,formation,34,31.4497222,-98.5705556
3/5/2009 03:00,ca,triangle,300,49.6,-119.666667
3/5/2009 06:45,us,circle,900,34.8477778,-79.1372222
3/5/2009 09:00,us,triangle,5400,41.9211111,-73.0605556
3/5/2009 09:27,,cigar,300,37.264771,-107.017125
3/5/2009 12:00,us,other,10,28.0183333,-82.1130556
3/5/2009 17:00,us,diamond,600,39.6283333,-84.1594444
3/5/2009 18:00,us,other,180,37.3350000,-82.5797222
3/5/2009 19:30,,light,180,-0.180653,-78.467838
3/5/2009 20:05,,circle,1200,40.691613,-112.00105
3/5/2009 21:35,us,,20,33.7669444,-118.1883333
3/5/2009 22:00,us,sphere,60,47.0344444,-122.8219444
3/5/2009 22:15,gb,circle,120,50.545556,-4.144444
3/5/2010 00:20,us,fireball,120,47.2530556,-122.4430556
3/5/2010 01:40,us,disk,360,35.0950000,-90.3733333
3/5/2010 03:00,us,other,3600,35.3858333,-94.3983333
3/5/2010 12:50,us,other,45,39.5522222,-84.2333333
3/5/2010 17:20,us,oval,90,40.7683333,-73.5255556
3/5/2010 18:30,us,light,300,41.8822222,-72.9775000
3/5/2010 18:45,us,other,300,33.4483333,-112.0733333
3/5/2010 19:10,us,light,300,44.1669444,-71.9666667
3/5/2010 20:10,us,formation,240,48.1172222,-122.7591667
3/5/2010 20:37,us,light,10,31.4636111,-96.0577778
3/5/2010 20:45,us,circle,900,20.7850000,-156.4655556
3/5/2010 21:00,us,circle,900,20.7850000,-156.4655556
3/5/2010 21:00,us,light,240,41.0113889,-95.8819444
3/5/2010 22:00,us,light,20,47.9188889,-122.5530556
3/5/2010 22:00,us,triangle,1800,39.8494444,-75.3561111
3/5/2010 22:04,us,diamond,120,42.8027778,-83.0130556
3/5/2010 22:35,us,light,240,47.0380556,-122.8994444
3/5/2010 23:00,us,triangle,10800,41.5894444,-88.0577778
3/5/2011 03:00,us,diamond,1800,33.9400000,-118.1316667
3/5/2011 05:55,,flash,180,55.376084,-7.798045
3/5/2011 18:40,us,light,15,24.9238889,-80.6280556
3/5/2011 20:00,,fireball,10,18.3419,-64.930701
3/5/2011 20:30,us,circle,4,38.4558333,-75.5777778
3/5/2011 21:34,,other,180,36.255123,-115.238349
3/5/2011 23:05,us,oval,1500,33.2000000,-117.2416667
3/5/2012 06:45,us,other,10,33.2944444,-83.9661111
3/5/2012 10:00,us,triangle,1200,31.3402778,-110.9336111
3/5/2012 11:30,us,oval,300,41.5236111,-90.5775000
3/5/2012 19:58,us,flash,4,39.8022222,-75.0644444
3/5/2012 20:00,us,fireball,6,40.2652778,-76.7086111
3/5/2012 20:00,us,unknown,7200,47.3208333,-106.9094444
3/5/2012 20:00,us,light,60,19.6036111,-155.0572222
3/5/2012 20:05,us,light,5,41.4458333,-74.4233333
3/5/2012 20:10,us,fireball,10,39.1155556,-77.5638889
3/5/2012 20:10,us,fireball,2,40.9011111,-74.5147222
3/5/2012 20:41,us,sphere,120,48.7597222,-122.4869444
3/5/2012 21:30,us,fireball,10,43.6105556,-72.9730556
3/5/2012 22:00,us,light,5,42.5500000,-99.8622222
3/5/2012 22:00,us,light,900,34.9861111,-84.3713889
3/5/2012 22:10,,circle,600,40.183333,44.516667
3/5/2013 01:00,us,cone,3600,36.1750000,-115.1363889
3/5/2013 01:15,ca,light,300,43.55,-80.25
3/5/2013 16:30,ca,rectangle,120,53.55,-113.5
3/5/2013 18:15,us,light,120,35.3733333,-119.0177778
3/5/2013 18:30,,circle,2,39.945833,-74.19
3/5/2013 20:00,us,triangle,300,40.5141667,-88.9905556
3/5/2013 20:00,us,triangle,300,40.5141667,-88.9905556
3/5/2013 20:00,,light,2,23.063656,-109.702438
3/5/2013 20:55,us,other,30,43.1391667,-77.2725000
3/5/2013 21:33,us,light,120,36.8055556,-114.0663889
3/5/2013 23:42,ca,light,120,46.3,-63.216667
3/5/2014 00:00,us,circle,30,35.0844444,-106.6505556
3/5/2014 00:45,us,other,5,35.0844444,-106.6505556
3/5/2014 04:34,us,triangle,5,37.6391667,-120.9958333
3/5/2014 12:00,gb,oval,30,52.083333,1.166667
3/5/2014 17:00,us,rectangle,300,27.3361111,-82.5308333
3/5/2014 18:30,us,circle,600,33.5805556,-112.2366667
3/5/2014 18:34,us,disk,3,26.1219444,-80.1436111
3/5/2014 18:40,us,triangle,120,42.7647222,-71.4402778
3/5/2014 20:07,,triangle,900,33.937509,-81.265032
3/5/2014 20:13,us,light,300,38.6630556,-90.5769444
3/5/2014 20:30,us,disk,300,36.5483333,-82.5619444
3/5/2014 20:30,us,circle,60,45.8641667,-122.8052778
3/5/2014 21:01,us,fireball,60,37.4947222,-120.8455556
3/5/2014 21:18,us,oval,120,42.4183333,-71.1066667
3/5/2014 21:18,us,oval,120,42.4183333,-71.1066667
3/5/2014 21:24,us,triangle,120,35.4208333,-81.3055556
3/5/2014 21:55,ca,fireball,3,45.383333,-66
3/5/2014 22:45,us,light,120,37.9063889,-122.0638889
3/5/2014 23:30,us,rectangle,16,37.5736111,-113.7183333
3/6/1975 02:00,au,diamond,1800,-37.813938,144.963425
3/6/1975 21:00,us,disk,600,46.6700000,-120.7111111
3/6/1988 03:00,us,fireball,180,35.1552778,-120.6713889
3/6/1989 01:00,us,egg,259200,41.5119444,-87.9655556
3/6/1993 19:00,us,triangle,1800,40.4405556,-79.9961111
3/6/1995 00:55,us,,180,39.9611111,-82.9988889
3/6/1995 19:00,us,,5,39.8244444,-75.0677778
3/6/1995 19:45,us,,60,36.4744444,-81.8050000
3/6/1995 22:09,,,30,39.445723,-123.805293
3/6/1995 23:30,us,,20,47.4180556,-122.6297222
3/6/1996 18:05,us,light,1200,32.8572222,-116.9213889
3/6/1996 19:00,,other,600,41.495867,-87.848661
3/6/1997 01:00,us,sphere,10800,38.3397222,-122.7000000
3/6/1997 22:00,us,light,2,36.8527778,-75.9783333
3/6/1997 23:00,us,,10800,36.1750000,-115.1363889
3/6/1998 23:55,gb,changing,1200,50.9,-1.4
3/6/2000 01:15,,circle,120,53.04304,-2.992494
3/6/2000 03:30,us,oval,120,40.7608333,-111.8902778
3/6/2000 04:30,us,triangle,120,46.9738889,-124.1550000
3/6/2000 12:00,,circle,7200,55.716271,11.976056
3/6/2000 16:30,us,sphere,60,33.6694444,-117.8222222
3/6/2000 19:55,us,other,600,38.9905556,-77.0263889
3/6/2000 22:00,au,triangle,180,-33.384361,148.007599
3/6/2000 22:00,us,disk,360,35.4211111,-94.5144444
3/6/2000 22:20,us,light,30,45.1600000,-92.9930556
3/6/2000 22:21,,,300,49.236089,7.316069
3/6/2001 01:15,us,light,10,40.0322222,-75.5563889
3/6/2001 10:30,us,triangle,30,29.5375000,-95.1180556
3/6/2001 18:00,us,disk,600,44.2511111,-116.9683333
3/6/2001 19:00,us,triangle,600,44.2911111,-105.5016667
3/6/2001 19:00,us,disk,600,43.1705556,-75.2919444
3/6/2001 20:02,us,light,120,42.8597222,-89.5380556
3/6/2001 20:30,us,light,240,42.8597222,-89.5380556
3/6/2001 22:15,us,circle,180,42.2711111,-89.0938889
3/6/2001 23:18,us,fireball,60,35.4119444,-99.4038889
3/6/2001 23:56,us,other,120,38.4736111,-122.8891667
3/6/2002 02:40,au,light,300,-33.861481,151.205475
3/6/2002 03:30,us,fireball,5,31.6591667,-97.4719444
3/6/2002 07:50,us,unknown,120,29.9972222,-98.0983333
3/6/2002 23:45,gb,light,360,52.466667,-1.916667
3/6/2002 23:50,us,egg,420,40.8825000,-121.6597222
3/6/2003 02:00,us,triangle,180,36.8527778,-75.9783333
3/6/2003 19:32,us,disk,180,35.4675000,-97.5161111
3/6/2003 21:00,us,light,1800,29.1894444,-98.8622222
3/6/2003 21:05,us,,300,41.2008333,-73.3811111
3/6/2003 22:06,,other,5,52.473931,6.068176
3/6/2004 15:30,us,sphere,120,30.4063889,-87.6836111
3/6/2004 15:30,us,formation,900,29.7630556,-95.3630556
3/6/2004 17:45,us,disk,300,30.0858333,-94.1016667
3/6/2004 18:00,gb,light,10,52.783333,-.166667
3/6/2004 19:55,gb,sphere,300,53.916667,-3
3/6/2004 20:00,ca,light,60,43.15,-79.5
3/6/2004 20:00,,light,120,40.058324,-74.405661
3/6/2004 20:30,us,,60,37.4083333,-102.6138889
3/6/2004 22:45,us,formation,15,40.5066667,-74.2658333
3/6/2004 23:00,gb,triangle,7200,51.833333,-.25
3/6/2004 23:00,ca,changing,600,49.9,-119.483333
3/6/2005 00:00,us,disk,7200,43.8386111,-73.7613889
3/6/2005 05:07,us,chevron,7,39.4666667,-87.4138889
3/6/2005 05:12,us,chevron,5,39.4666667,-87.4138889
3/6/2005 15:30,,unknown,1800,40.164579,-74.208267
3/6/2005 17:00,us,cigar,600,47.5002778,-111.3000000
3/6/2005 20:00,,cylinder,900,53.534531,-7.465322
3/6/2005 20:30,us,other,20,40.3275000,-80.5961111
3/6/2005 21:00,,light,900,42.903537,-79.617004
3/6/2005 21:30,ca,fireball,5,49.1,-122.65
3/6/2005 22:42,us,egg,5,44.5705556,-71.7591667
3/6/2005 23:57,us,triangle,8,29.8944444,-81.3147222
3/6/2006 05:45,,disk,180,28.022244,-81.732857
3/6/2006 13:30,us,oval,20,39.4405556,-92.5450000
3/6/2006 14:35,,egg,300,34.235822,-118.484936
3/6/2006 16:00,,circle,7200,22.890533,-109.916737
3/6/2006 16:00,us,other,30,43.2669444,-73.5850000
3/6/2006 18:20,us,unknown,60,40.8066667,-74.1858333
3/6/2006 20:30,us,triangle,60,35.8166667,-85.5669444
3/6/2006 21:00,us,triangle,5400,38.0677778,-93.3600000
3/6/2006 22:35,us,light,420,38.6786111,-121.7722222
3/6/2006 23:30,us,other,10800,33.2341667,-97.5858333
3/6/2007 13:00,us,sphere,180,47.6063889,-122.3308333
3/6/2007 19:00,us,circle,3600,40.8644444,-75.8113889
3/6/2007 20:00,us,circle,900,35.0844444,-106.6505556
3/6/2007 20:25,us,circle,120,31.9827778,-98.0333333
3/6/2007 20:38,us,circle,2,41.6763889,-71.9155556
3/6/2007 21:00,,light,600,29.643817,-84.913029
3/6/2008 00:00,us,diamond,900,38.7891667,-77.1875000
