name,mass,year,reclat,reclong
LaPaz Icefield 02218,473.7,2002,-86.366670,-70.000000
LaPaz Icefield 02219,540.5,2002,-86.366670,-70.000000
LaPaz Icefield 02220,154.30000000000001,2002,-86.366670,-70.000000
LaPaz Icefield 02221,184.2,2002,-86.366670,-70.000000
LaPaz Icefield 02222,450.5,2002,-86.366670,-70.000000
LaPaz Icefield 02223,138.80000000000001,2002,-86.366670,-70.000000
LaPaz Icefield 02224,252.5,2002,-86.366670,-70.000000
LaPaz Icefield 02225,313.5,2002,-86.366670,-70.000000
LaPaz Icefield 02226,244.1,2002,-86.366670,-70.000000
LaPaz Icefield 02227,308.5,2002,-86.366670,-70.000000
LaPaz Icefield 02228,335.8,2002,-86.366670,-70.000000
LaPaz Icefield 02229,252.4,2002,-86.366670,-70.000000
LaPaz Icefield 02230,218.7,2002,-86.366670,-70.000000
LaPaz Icefield 02231,256.7,2002,-86.366670,-70.000000
LaPaz Icefield 02232,230.9,2002,-86.366670,-70.000000
LaPaz Icefield 02233,18.100000000000001,2002,-86.366670,-70.000000
LaPaz Icefield 02234,24.18,2002,-86.366670,-70.000000
LaPaz Icefield 02235,31.11,2002,-86.366670,-70.000000
LaPaz Icefield 02236,40.04,2002,-86.366670,-70.000000
LaPaz Icefield 02237,24.4,2002,-86.366670,-70.000000
LaPaz Icefield 02238,26.6,2002,-86.366670,-70.000000
LaPaz Icefield 02239,39.299999999999997,2002,-86.366670,-70.000000
LaPaz Icefield 02240,28.16,2002,-86.366670,-70.000000
LaPaz Icefield 02241,106,2002,-86.366670,-70.000000
LaPaz Icefield 02242,6.86,2002,-86.366670,-70.000000
LaPaz Icefield 02243,11.67,2002,-86.366670,-70.000000
LaPaz Icefield 02244,106.46,2002,-86.366670,-70.000000
LaPaz Icefield 02245,108.35,2002,-86.366670,-70.000000
LaPaz Icefield 02246,127.4,2002,-86.366670,-70.000000
LaPaz Icefield 02247,25.33,2002,-86.366670,-70.000000
LaPaz Icefield 02248,68.02,2002,-86.366670,-70.000000
LaPaz Icefield 02249,20.74,2002,-86.366670,-70.000000
LaPaz Icefield 02250,94.3,2002,-86.366670,-70.000000
LaPaz Icefield 02251,119.03,2002,-86.366670,-70.000000
LaPaz Icefield 02252,20.76,2002,-86.366670,-70.000000
LaPaz Icefield 02253,78.66,2002,-86.366670,-70.000000
LaPaz Icefield 02254,114.6,2002,-86.366670,-70.000000
LaPaz Icefield 02255,94.8,2002,-86.366670,-70.000000
LaPaz Icefield 02256,162.77000000000001,2002,-86.366670,-70.000000
LaPaz Icefield 02257,132.33000000000001,2002,-86.366670,-70.000000
LaPaz Icefield 02258,32.880000000000003,2002,-86.366670,-70.000000
LaPaz Icefield 02259,54.55,2002,-86.366670,-70.000000
LaPaz Icefield 02260,144.88,2002,-86.366670,-70.000000
LaPaz Icefield 02261,118.3,2002,-86.366670,-70.000000
LaPaz Icefield 02262,45.35,2002,-86.366670,-70.000000
LaPaz Icefield 02263,92.22,2002,-86.366670,-70.000000
LaPaz Icefield 02264,60.33,2002,-86.366670,-70.000000
LaPaz Icefield 02265,52.13,2002,-86.366670,-70.000000
LaPaz Icefield 02266,141.88,2002,-86.366670,-70.000000
LaPaz Icefield 02267,39.85,2002,-86.366670,-70.000000
LaPaz Icefield 02268,17.809999999999999,2002,-86.366670,-70.000000
LaPaz Icefield 02269,24.24,2002,-86.366670,-70.000000
LaPaz Icefield 02270,14.75,2002,,
LaPaz Icefield 02271,9.17,2002,-86.366670,-70.000000
LaPaz Icefield 02272,39.590000000000003,2002,,
LaPaz Icefield 02273,25.25,2002,-86.366670,-70.000000
LaPaz Icefield 02274,26.16,2002,-86.366670,-70.000000
LaPaz Icefield 02275,38.18,2002,-86.366670,-70.000000
LaPaz Icefield 02276,44.16,2002,-86.366670,-70.000000
LaPaz Icefield 02277,7.76,2002,-86.366670,-70.000000
LaPaz Icefield 02278,3.44,2002,-86.366670,-70.000000
LaPaz Icefield 02279,5.32,2002,-86.366670,-70.000000
LaPaz Icefield 02280,17.18,2002,-86.366670,-70.000000
LaPaz Icefield 02281,18.78,2002,-86.366670,-70.000000
LaPaz Icefield 02282,4.34,2002,-86.366670,-70.000000
LaPaz Icefield 02283,37.090000000000003,2002,-86.366670,-70.000000
LaPaz Icefield 02284,6.99,2002,-86.366670,-70.000000
LaPaz Icefield 02285,4.95,2002,-86.366670,-70.000000
LaPaz Icefield 02286,6.65,2002,-86.366670,-70.000000
LaPaz Icefield 02287,10.23,2002,-86.366670,-70.000000
LaPaz Icefield 02288,6.33,2002,-86.366670,-70.000000
LaPaz Icefield 02289,9.74,2002,-86.366670,-70.000000
LaPaz Icefield 02290,7.49,2002,-86.366670,-70.000000
LaPaz Icefield 02291,3.49,2002,-86.366670,-70.000000
LaPaz Icefield 02292,16.62,2002,-86.366670,-70.000000
LaPaz Icefield 02293,16.47,2002,-86.366670,-70.000000
LaPaz Icefield 02294,17.38,2002,-86.366670,-70.000000
LaPaz Icefield 02295,8.17,2002,-86.366670,-70.000000
LaPaz Icefield 02296,7,2002,-86.366670,-70.000000
LaPaz Icefield 02297,17.75,2002,-86.366670,-70.000000
LaPaz Icefield 02298,17.02,2002,-86.366670,-70.000000
LaPaz Icefield 02299,9.07,2002,-86.366670,-70.000000
LaPaz Icefield 02300,108.45,2002,-86.366670,-70.000000
LaPaz Icefield 02301,9.23,2002,-86.366670,-70.000000
LaPaz Icefield 02302,7.86,2002,-86.366670,-70.000000
LaPaz Icefield 02303,9.93,2002,-86.366670,-70.000000
LaPaz Icefield 02304,13.46,2002,-86.366670,-70.000000
LaPaz Icefield 02305,45.2,2002,-86.366670,-70.000000
LaPaz Icefield 02306,7.4,2002,-86.366670,-70.000000
LaPaz Icefield 02307,8.42,2002,-86.366670,-70.000000
LaPaz Icefield 02308,14.15,2002,-86.366670,-70.000000
LaPaz Icefield 02309,34.270000000000003,2002,-86.366670,-70.000000
LaPaz Icefield 02310,16.8,2002,-86.366670,-70.000000
LaPaz Icefield 02311,3.6,2002,-86.366670,-70.000000
LaPaz Icefield 02312,21.9,2002,-86.366670,-70.000000
LaPaz Icefield 02313,4.9,2002,-86.366670,-70.000000
LaPaz Icefield 02314,6.4,2002,-86.366670,-70.000000
LaPaz Icefield 02315,19.8,2002,-86.366670,-70.000000
LaPaz Icefield 02316,5.6,2002,-86.366670,-70.000000
LaPaz Icefield 02317,3.2,2002,-86.366670,-70.000000
LaPaz Icefield 02318,7.7,2002,-86.366670,-70.000000
LaPaz Icefield 02319,10.6,2002,-86.366670,-70.000000
LaPaz Icefield 02320,2626.4,2002,-86.366670,-70.000000
LaPaz Icefield 02321,1046,2002,-86.366670,-70.000000
LaPaz Icefield 02322,452.7,2002,-86.366670,-70.000000
LaPaz Icefield 02323,507.1,2002,-86.366670,-70.000000
LaPaz Icefield 02324,332.4,2002,-86.366670,-70.000000
LaPaz Icefield 02325,425.3,2002,-86.366670,-70.000000
LaPaz Icefield 02326,369.3,2002,-86.366670,-70.000000
LaPaz Icefield 02327,254.4,2002,-86.366670,-70.000000
LaPaz Icefield 02328,432.2,2002,-86.366670,-70.000000
LaPaz Icefield 02329,403.9,2002,-86.366670,-70.000000
LaPaz Icefield 02330,218.49,2002,-86.366670,-70.000000
LaPaz Icefield 02331,190.88,2002,-86.366670,-70.000000
LaPaz Icefield 02332,168.8,2002,-86.366670,-70.000000
LaPaz Icefield 02333,131.4,2002,-86.366670,-70.000000
LaPaz Icefield 02334,135.09,2002,-86.366670,-70.000000
LaPaz Icefield 02335,180.1,2002,-86.366670,-70.000000
LaPaz Icefield 02336,85.56,2002,-86.366670,-70.000000
LaPaz Icefield 02337,164.8,2002,-86.366670,-70.000000
LaPaz Icefield 02338,218.25,2002,-86.366670,-70.000000
LaPaz Icefield 02339,169.39,2002,-86.366670,-70.000000
LaPaz Icefield 02340,65.44,2002,-86.366670,-70.000000
LaPaz Icefield 02341,103.66,2002,-86.366670,-70.000000
LaPaz Icefield 02342,42.42,2002,-86.366670,-70.000000
LaPaz Icefield 02343,14.35,2002,-86.366670,-70.000000
LaPaz Icefield 02344,27.53,2002,-86.366670,-70.000000
LaPaz Icefield 02345,9.369999999999999,2002,-86.366670,-70.000000
LaPaz Icefield 02346,14.08,2002,-86.366670,-70.000000
LaPaz Icefield 02347,41.01,2002,-86.366670,-70.000000
LaPaz Icefield 02348,6.86,2002,-86.366670,-70.000000
LaPaz Icefield 02349,26.01,2002,-86.366670,-70.000000
LaPaz Icefield 02350,32.340000000000003,2002,,
LaPaz Icefield 02351,25.16,2002,,
LaPaz Icefield 02352,56.34,2002,,
LaPaz Icefield 02353,35.369999999999997,2002,,
LaPaz Icefield 02354,20.87,2002,,
LaPaz Icefield 02355,1.71,2002,,
LaPaz Icefield 02356,11.28,2002,,
LaPaz Icefield 02357,39.85,2002,,
LaPaz Icefield 02358,13.43,2002,,
LaPaz Icefield 02359,31.97,2002,,
LaPaz Icefield 02360,14.57,2002,,
LaPaz Icefield 02361,6.04,2002,,
LaPaz Icefield 02362,10.49,2002,,
LaPaz Icefield 02363,31.08,2002,,
LaPaz Icefield 02364,24.08,2002,,
LaPaz Icefield 02365,10.29,2002,,
LaPaz Icefield 02366,19.41,2002,,
LaPaz Icefield 02367,1.09,2002,,
LaPaz Icefield 02368,0.65,2002,,
LaPaz Icefield 02369,1.17,2002,,
LaPaz Icefield 02370,1.19,2002,-86.366670,-70.000000
LaPaz Icefield 02371,213.2,2002,-86.366670,-70.000000
LaPaz Icefield 02372,181.13,2002,-86.366670,-70.000000
LaPaz Icefield 02373,167.97,2002,-86.366670,-70.000000
LaPaz Icefield 02374,135.96,2002,-86.366670,-70.000000
LaPaz Icefield 02375,109.91,2002,-86.366670,-70.000000
LaPaz Icefield 02376,103.63,2002,-86.366670,-70.000000
LaPaz Icefield 02377,130.5,2002,-86.366670,-70.000000
LaPaz Icefield 02378,88.69,2002,-86.366670,-70.000000
LaPaz Icefield 02379,85.51,2002,-86.366670,-70.000000
LaPaz Icefield 02380,162.78,2002,-86.366670,-70.000000
LaPaz Icefield 02381,75.959999999999994,2002,-86.366670,-70.000000
LaPaz Icefield 02382,74.319999999999993,2002,-86.366670,-70.000000
LaPaz Icefield 02383,51.08,2002,-86.366670,-70.000000
LaPaz Icefield 02384,35.04,2002,-86.366670,-70.000000
LaPaz Icefield 02385,40.68,2002,-86.366670,-70.000000
LaPaz Icefield 02386,51.39,2002,-86.366670,-70.000000
LaPaz Icefield 02387,38.76,2002,-86.366670,-70.000000
LaPaz Icefield 02388,24.67,2002,-86.366670,-70.000000
LaPaz Icefield 02389,33.81,2002,-86.366670,-70.000000
LaPaz Icefield 02390,26.48,2002,-86.366670,-70.000000
LaPaz Icefield 02391,5.56,2002,-86.366670,-70.000000
LaPaz Icefield 02392,22.51,2002,-86.366670,-70.000000
LaPaz Icefield 02393,9.99,2002,-86.366670,-70.000000
LaPaz Icefield 02394,8.58,2002,-86.366670,-70.000000
LaPaz Icefield 02395,18.05,2002,-86.366670,-70.000000
LaPaz Icefield 02396,28.24,2002,-86.366670,-70.000000
LaPaz Icefield 02397,46.21,2002,-86.366670,-70.000000
LaPaz Icefield 02398,35.42,2002,-86.366670,-70.000000
LaPaz Icefield 02399,5.81,2002,-86.366670,-70.000000
LaPaz Icefield 02400,29.6,2002,-86.366670,-70.000000
LaPaz Icefield 02401,30.15,2002,-86.366670,-70.000000
LaPaz Icefield 02402,36.369999999999997,2002,-86.366670,-70.000000
LaPaz Icefield 02403,5.94,2002,-86.366670,-70.000000
LaPaz Icefield 02404,10.1,2002,-86.366670,-70.000000
LaPaz Icefield 02405,8.720000000000001,2002,-86.366670,-70.000000
LaPaz Icefield 02406,8.31,2002,-86.366670,-70.000000
LaPaz Icefield 02407,40.520000000000003,2002,-86.366670,-70.000000
LaPaz Icefield 02408,21.77,2002,-86.366670,-70.000000
LaPaz Icefield 02409,22.9,2002,-86.366670,-70.000000
LaPaz Icefield 02410,77.48,2002,-86.366670,-70.000000
LaPaz Icefield 02411,122.46,2002,-86.366670,-70.000000
LaPaz Icefield 02412,172.38,2002,-86.366670,-70.000000
LaPaz Icefield 02413,41.76,2002,-86.366670,-70.000000
LaPaz Icefield 02414,41.96,2002,-86.366670,-70.000000
LaPaz Icefield 02415,34.71,2002,-86.366670,-70.000000
LaPaz Icefield 02416,44.25,2002,-86.366670,-70.000000
LaPaz Icefield 02417,3.08,2002,-86.366670,-70.000000
LaPaz Icefield 02418,54.63,2002,-86.366670,-70.000000
LaPaz Icefield 02419,17.54,2002,-86.366670,-70.000000
LaPaz Icefield 02420,15.1,2002,-86.366670,-70.000000
LaPaz Icefield 02421,18.899999999999999,2002,-86.366670,-70.000000
LaPaz Icefield 02422,1.99,2002,-86.366670,-70.000000
LaPaz Icefield 02423,6.23,2002,-86.366670,-70.000000
LaPaz Icefield 02424,3.62,2002,-86.366670,-70.000000
LaPaz Icefield 02425,6.05,2002,-86.366670,-70.000000
LaPaz Icefield 02426,7.56,2002,-86.366670,-70.000000
LaPaz Icefield 02427,2.56,2002,-86.366670,-70.000000
LaPaz Icefield 02428,13.42,2002,-86.366670,-70.000000
LaPaz Icefield 02429,6.45,2002,-86.366670,-70.000000
LaPaz Icefield 02430,1.3,2002,-86.366670,-70.000000
LaPaz Icefield 02431,7.5,2002,-86.366670,-70.000000
LaPaz Icefield 02432,6.3,2002,-86.366670,-70.000000
LaPaz Icefield 02433,9.1,2002,-86.366670,-70.000000
LaPaz Icefield 02434,0.2,2002,-86.366670,-70.000000
LaPaz Icefield 02435,9.199999999999999,2002,-86.366670,-70.000000
LaPaz Icefield 02436,59,2002,-86.366670,-70.000000
LaPaz Icefield 031000,27.9,2003,,
LaPaz Icefield 031001,37.5,2003,,
LaPaz Icefield 031002,4.4,2003,,
LaPaz Icefield 031003,9.6,2003,,
LaPaz Icefield 031004,6.5,2003,,
LaPaz Icefield 031005,8.6,2003,,
LaPaz Icefield 031006,19,2003,,
LaPaz Icefield 031007,8,2003,,
LaPaz Icefield 031008,5.2,2003,,
LaPaz Icefield 031009,31.7,2003,,
LaPaz Icefield 031010,11.5,2002,,
LaPaz Icefield 031011,25.2,2002,,
LaPaz Icefield 031012,18.600000000000001,2002,,
LaPaz Icefield 031013,7.8,2002,,
LaPaz Icefield 031014,7.6,2002,,
LaPaz Icefield 031015,10.4,2002,,
LaPaz Icefield 031016,14.7,2002,,
LaPaz Icefield 031017,3.1,2002,,
LaPaz Icefield 031018,5.7,2002,,
LaPaz Icefield 031019,2.3,2002,,
LaPaz Icefield 031020,5,2002,,
LaPaz Icefield 031021,8.5,2002,,
LaPaz Icefield 031022,4.2,2002,,
LaPaz Icefield 031023,11,2002,,
LaPaz Icefield 031024,3.8,2002,,
LaPaz Icefield 031025,11.2,2002,,
LaPaz Icefield 031026,5.2,2002,,
LaPaz Icefield 031027,1.8,2002,,
LaPaz Icefield 031028,3.8,2002,,
LaPaz Icefield 031029,6.9,2002,,
LaPaz Icefield 031030,6.2,2003,,
LaPaz Icefield 031031,1.79,2003,,
LaPaz Icefield 031032,2.7,2003,,
LaPaz Icefield 031033,3.8,2003,,
LaPaz Icefield 031034,0.37,2003,,
LaPaz Icefield 031035,1.18,2003,,
LaPaz Icefield 031036,1.61,2003,,
LaPaz Icefield 031037,0.1,2003,,
LaPaz Icefield 031038,0.49,2003,,
LaPaz Icefield 031039,2.7,2003,,
LaPaz Icefield 031040,21.3,2003,,
LaPaz Icefield 031041,28.2,2003,,
LaPaz Icefield 031042,3.9,2003,,
LaPaz Icefield 031043,8.1,2003,,
LaPaz Icefield 031044,4.9,2003,,
LaPaz Icefield 031045,16.600000000000001,2003,,
LaPaz Icefield 031046,14.6,2003,,
LaPaz Icefield 031047,16.5,2003,,
LaPaz Icefield 031048,5.3,2003,,
LaPaz Icefield 031049,7.8,2003,,
LaPaz Icefield 031050,30.5,2003,,
LaPaz Icefield 031051,5.2,2003,,
LaPaz Icefield 031052,16.600000000000001,2003,,
LaPaz Icefield 031053,5.9,2003,,
LaPaz Icefield 031054,9.5,2003,,
LaPaz Icefield 031055,3.5,2003,,
LaPaz Icefield 031056,4.4,2003,,
LaPaz Icefield 031057,7.6,2003,,
LaPaz Icefield 031058,16.899999999999999,2003,,
LaPaz Icefield 031059,16.899999999999999,2003,,
LaPaz Icefield 031060,16.100000000000001,2003,,
LaPaz Icefield 031061,15.8,2003,,
LaPaz Icefield 031062,12.3,2003,,
LaPaz Icefield 031063,14.5,2003,,
LaPaz Icefield 031064,21.7,2003,,
LaPaz Icefield 031065,4.3,2003,,
LaPaz Icefield 031066,9.300000000000001,2003,,
LaPaz Icefield 031067,21.6,2003,,
LaPaz Icefield 031068,4.3,2003,,
LaPaz Icefield 031069,4.8,2003,,
LaPaz Icefield 031070,0.1,2003,,
LaPaz Icefield 031071,2.2,2003,,
LaPaz Icefield 031072,0.83,2003,,
LaPaz Icefield 031073,2.8,2003,,
LaPaz Icefield 031074,0.8,2003,,
LaPaz Icefield 031075,5.4,2003,,
LaPaz Icefield 031076,7.3,2003,,
LaPaz Icefield 031077,1.47,2003,,
LaPaz Icefield 031078,4,2003,,
LaPaz Icefield 031079,1.8,2003,,
LaPaz Icefield 031080,2.2,2003,,
LaPaz Icefield 031081,1.4,2003,,
LaPaz Icefield 031082,2,2003,,
LaPaz Icefield 031083,1.28,2003,,
LaPaz Icefield 031084,2.9,2003,,
LaPaz Icefield 031085,4.4,2003,,
LaPaz Icefield 031086,1.67,2003,,
LaPaz Icefield 031087,0.26,2003,,
LaPaz Icefield 031088,6.3,2003,,
LaPaz Icefield 031089,0.27,2003,,
LaPaz Icefield 031090,0.81,2003,,
LaPaz Icefield 031091,1.55,2003,,
LaPaz Icefield 031092,1.87,2003,,
LaPaz Icefield 031093,6.7,2003,,
LaPaz Icefield 031094,4.7,2003,,
LaPaz Icefield 031095,5,2003,,
LaPaz Icefield 031096,1.66,2003,,
LaPaz Icefield 031097,2.1,2003,,
LaPaz Icefield 031098,1.54,2003,,
LaPaz Icefield 031099,3.1,2003,,
LaPaz Icefield 031100,18.2,2003,,
LaPaz Icefield 031101,15.5,2003,,
LaPaz Icefield 031102,17.8,2003,,
LaPaz Icefield 031103,21,2003,,
LaPaz Icefield 031104,3.3,2003,,
LaPaz Icefield 031105,14,2003,,
LaPaz Icefield 031106,17.8,2003,,
LaPaz Icefield 031107,28.5,2003,,
LaPaz Icefield 031108,8.9,2003,,
LaPaz Icefield 031109,14.5,2003,,
LaPaz Icefield 031110,0.78,2003,,
LaPaz Icefield 031111,1.88,2003,,
LaPaz Icefield 031112,5.8,2003,,
LaPaz Icefield 031113,2.2,2003,,
LaPaz Icefield 031114,2.6,2003,,
LaPaz Icefield 031115,9.300000000000001,2003,,
LaPaz Icefield 031116,3.2,2003,,
LaPaz Icefield 031117,4.2,2003,,
LaPaz Icefield 031118,1.36,2003,,
LaPaz Icefield 031119,5.5,2003,,
LaPaz Icefield 031120,6.2,2003,,
LaPaz Icefield 031121,11.9,2003,,
LaPaz Icefield 031122,6.1,2003,,
LaPaz Icefield 031123,19.600000000000001,2003,,
LaPaz Icefield 031124,10.4,2003,,
LaPaz Icefield 031125,7,2003,,
LaPaz Icefield 031126,8.5,2003,,
LaPaz Icefield 031127,33.799999999999997,2003,,
LaPaz Icefield 031128,32.5,2003,,
LaPaz Icefield 031129,13.5,2003,,
LaPaz Icefield 031130,0.93,2003,,
LaPaz Icefield 031131,4.2,2003,,
LaPaz Icefield 031132,3.8,2003,,
LaPaz Icefield 031133,4.3,2003,,
LaPaz Icefield 031134,3.5,2003,,
LaPaz Icefield 031135,2.7,2003,,
LaPaz Icefield 031136,2.2,2003,,
LaPaz Icefield 031137,9.1,2003,,
LaPaz Icefield 031138,5.8,2003,,
LaPaz Icefield 031139,3.4,2003,,
LaPaz Icefield 031140,5.5,2003,,
LaPaz Icefield 031141,0.31,2003,,
LaPaz Icefield 031142,9.9,2003,,
LaPaz Icefield 031143,0.18,2003,,
LaPaz Icefield 031144,2.5,2003,,
LaPaz Icefield 031145,1,2003,,
LaPaz Icefield 031146,4.9,2003,,
LaPaz Icefield 031147,5.5,2003,,
LaPaz Icefield 031148,3.6,2003,,
LaPaz Icefield 031149,2.3,2003,,
LaPaz Icefield 031150,0.83,2003,,
LaPaz Icefield 031151,2.6,2003,,
LaPaz Icefield 031152,35.700000000000003,2003,,
LaPaz Icefield 031153,11.6,2003,,
LaPaz Icefield 031154,2.2,2003,,
LaPaz Icefield 031155,21.8,2003,,
LaPaz Icefield 031156,14.7,2003,,
LaPaz Icefield 031157,2.2,2003,,
LaPaz Icefield 031158,4.4,2003,,
LaPaz Icefield 031159,8.5,2003,,
LaPaz Icefield 031160,38.9,2003,,
LaPaz Icefield 031161,18.600000000000001,2003,,
LaPaz Icefield 031162,25.1,2003,,
LaPaz Icefield 031163,37.299999999999997,2003,,
LaPaz Icefield 031164,32.200000000000003,2003,,
LaPaz Icefield 031165,27,2003,,
LaPaz Icefield 031166,15.1,2003,,
LaPaz Icefield 031167,10.7,2003,,
LaPaz Icefield 031168,11.7,2003,,
LaPaz Icefield 031169,7.5,2003,,
LaPaz Icefield 031170,3.2,2003,,
LaPaz Icefield 031171,1.85,2003,,
LaPaz Icefield 031172,1.6,2003,,
LaPaz Icefield 031173,1.36,2003,,
LaPaz Icefield 031174,1.93,2003,,
LaPaz Icefield 031175,2.2,2003,,
LaPaz Icefield 031176,1.48,2003,,
LaPaz Icefield 031177,2.8,2003,,
LaPaz Icefield 031178,3,2003,,
LaPaz Icefield 031179,6.2,2003,,
LaPaz Icefield 031180,5.2,2003,,
LaPaz Icefield 031181,11.2,2003,,
LaPaz Icefield 031182,7.2,2003,,
LaPaz Icefield 031183,10.3,2003,,
LaPaz Icefield 031184,1.69,2003,,
LaPaz Icefield 031185,3.5,2003,,
LaPaz Icefield 031186,15.2,2003,,
LaPaz Icefield 031187,3,2003,,
LaPaz Icefield 031188,8.4,2003,,
LaPaz Icefield 031189,11.2,2003,,
LaPaz Icefield 031190,4.7,2003,,
LaPaz Icefield 031191,5.3,2003,,
LaPaz Icefield 031192,1.6,2003,,
LaPaz Icefield 031193,3.1,2003,,
LaPaz Icefield 031194,2.4,2003,,
LaPaz Icefield 031195,0.6,2003,,
LaPaz Icefield 031196,5.2,2003,,
LaPaz Icefield 031197,0.5,2003,,
LaPaz Icefield 031198,5.6,2003,,
LaPaz Icefield 031199,1.4,2003,,
LaPaz Icefield 031200,15.4,2003,,
LaPaz Icefield 031201,24.3,2003,,
LaPaz Icefield 031202,18.100000000000001,2003,,
LaPaz Icefield 031203,25.2,2003,,
LaPaz Icefield 031204,23.2,2003,,
LaPaz Icefield 031205,14.4,2003,,
LaPaz Icefield 031206,26.8,2003,,
LaPaz Icefield 031207,19.7,2003,,
LaPaz Icefield 031208,26,2003,,
LaPaz Icefield 031209,29.5,2003,,
LaPaz Icefield 031210,16.899999999999999,2003,,
LaPaz Icefield 031211,6,2003,,
LaPaz Icefield 031212,21.9,2003,,
LaPaz Icefield 031213,28.3,2003,,
LaPaz Icefield 031214,9.5,2003,,
LaPaz Icefield 031215,10.4,2003,,
LaPaz Icefield 031216,6.3,2003,,
LaPaz Icefield 031217,16.3,2003,,
LaPaz Icefield 031218,10.1,2003,,
LaPaz Icefield 031219,10.199999999999999,2003,,
LaPaz Icefield 031220,3.1,2003,,
LaPaz Icefield 031221,7.2,2003,,
LaPaz Icefield 031222,5.4,2003,,
LaPaz Icefield 031223,4.8,2003,,
LaPaz Icefield 031224,7,2003,,
LaPaz Icefield 031225,3.3,2003,,
LaPaz Icefield 031226,2.7,2003,,
LaPaz Icefield 031227,4.5,2003,,
LaPaz Icefield 031228,2.4,2003,,
LaPaz Icefield 031229,5.2,2003,,
LaPaz Icefield 031230,12.9,2003,,
LaPaz Icefield 031231,12.8,2003,,
LaPaz Icefield 031232,14,2003,,
LaPaz Icefield 031233,35.200000000000003,2003,,
LaPaz Icefield 031234,11.9,2003,,
LaPaz Icefield 031235,33.6,2003,,
LaPaz Icefield 031236,13,2003,,
LaPaz Icefield 031237,9.6,2003,,
LaPaz Icefield 031238,9.4,2003,,
LaPaz Icefield 031239,8.699999999999999,2003,,
LaPaz Icefield 031240,1.54,2003,,
LaPaz Icefield 031241,3.7,2003,,
LaPaz Icefield 031242,10.9,2003,,
LaPaz Icefield 031243,9.5,2003,,
LaPaz Icefield 031244,10.8,2003,,
LaPaz Icefield 031245,3.3,2003,,
LaPaz Icefield 031246,4.6,2003,,
LaPaz Icefield 031247,2.6,2003,,
LaPaz Icefield 031248,7.4,2003,,
LaPaz Icefield 031249,7.1,2003,,
